ENTREZID	SYMBOL
29683	Klrc1
29684	Klrc2
29685	Mcm6
29686	Scn1b
29687	C1qb
29688	Minpp1
29689	Gabrd
29691	Pde1b
29692	Pla2g2a
29693	Atp2a2
29694	Gabrr1
29695	Gabrr2
29699	Prkar2a
29700	Pcbd1
29701	Scn11a
29702	Eif2ak3
29704	Pacsin1
29705	Gabra1
29707	Gabra5
29708	Gabra6
29709	Gabrg2
29710	Scn8a
29711	Bckdhb
29712	Kcnj2
29713	Kcnj5
29714	Ptprn2
29715	Slc8a1
29716	Cacna1d
29717	Cacna1g
29718	Kcnj10
29719	Kcnj16
29721	Hivep2
29722	Apbb1
29723	Slc19a1
29725	Baat
29726	Slc22a5
29728	Mcm4
29731	Kcna3
29733	S1pr1
29734	Hspa13
29735	Slc16a7
29737	Kcnab1
29738	Kcnab2
29739	Gclm
29740	Eci1
29741	Pik3r2
29743	Slc25a1
29744	Sema6c
29745	Sema4f
29747	Kcnmb1
29748	Ppp3r1
29749	Ppp3r2
29750	Galnt7
29751	Sema3a
29752	Fau
29753	Ywhae
29754	Atp5mc1
29755	Colq
29757	Atp6v0a1
29758	St6galnac3
29884	Bok
29885	Rab3ip
50522	Ubc
50545	Dpf1
50546	Insl6
50549	Cyp4a1
50551	Txnrd2
50552	Zfp292
50554	Smad4
50555	Ugt8
50556	Exoc6
50557	Pten
50558	Npepps
50559	Acot1
50560	Ip6k1
50561	Resp18
50563	Gja5
50564	Gjd2
50565	Hspb7
50566	Grem1
50567	Slc3a2
50568	Cspg5
50572	Slco1a1
50577	Galr1
50585	Bpifa2
50592	Gria1
50594	Nbl1
50599	Kcnj3
50621	Slc23a1
50622	Slc23a2
50645	Rab27a
50646	Ptk2b
50654	Ctss
50655	Aco1
50658	Mapk9
50659	Nr2c2
50662	Runx1
50663	Calm2
50664	Gnao1
50665	Tmsb10
50669	Prf1
50671	Fasn
50672	Ednrb
50676	Slc6a12
50677	Ptpro
50678	Pde3a
50681	Acox1
50682	Lipf
50683	Sftpc
50685	Myl12b
50686	Gsk3a
50687	L1cam
50688	Cacnb1
50689	Mapk3
50690	Slc6a8
50692	Plaur
50693	Itih3
50719	Slc7a5
50864	Ntm
50866	Rab4b
50871	Hpcal1
50872	Hpcal4
50938	Cdon
50993	Rab10
50998	Coil
53372	Nup54
53949	Chrm5
53950	Prl3d1
53982	Zfp260
54133	Pdlim1
54190	Rabep1
54193	Pbsn
54223	Adcy4
54225	Apob
54226	App
54227	Arpc1b
54230	Btg3
54231	Car2
54232	Car3
54233	Car5a
54234	Cacna1e
54236	Cd5
54237	Cdk1
54238	Cdkn2c
54239	Chrnb2
54240	Chrnd
54241	Cltc
54242	Cpa3
54243	Cr1l
54244	Crebbp
54245	Crk
54246	Cyp2f4
54248	Dgkb
54249	Cfd
54250	Fgf2
54251	Flt1
54252	Mid1
54253	G8
54254	Gata4
54256	Gja6
54257	Grik2
54258	Cxcr1
54259	Inpp5d
54260	Itpkb
54261	Kcnn1
54262	Kcnn2
54263	Kcnn3
54264	Mafb
54265	Llgl1
54266	Madcam1
54267	Maf
54268	Mapk4
54269	Mcpt10
54270	Mcpt4
54271	Tpsab1
54272	Mcpt9
54276	Neurod2
54278	Nr4a2
54279	Cntn3
54281	Furin
54282	Padi1
54283	Pfkfb4
54284	Pitx2
54286	Prkg1
54287	Eif2ak2
54289	Rgs1
54290	Rgs10
54291	Rgs11
54292	Rgs12
54293	Rgs3
54294	Rgs5
54295	Rgs6
54296	Rgs7
54297	Rgs8
54299	Ncor1
54300	Slc12a3
54301	Slc14a1
54302	Slc14a2
54303	Bpifa2f
54304	Ssbp1
54305	Sstr2
54308	Slk
54309	Syt5
54311	Timm17a
54312	Timm23
54314	Tpo
54315	Ucp2
54318	Eif2s1
54319	Ezr
54320	Pdpn
54321	Cnn3
54322	Cox6c
54323	Arc
54348	Stk39
54349	Aox1
54350	Scfd1
54355	Rassf5
54395	Crlf3
54398	Ppt2
54400	Bet1l
54404	Itih4
54410	Enpp3
54702	Egln3
54705	Pdp1
55939	Apom
56003	Septin3
56010	Ywhag
56011	Ywhab
56029	Srcin1
56042	Uso1
56064	Nptn
56081	Scaf1
56082	Gorasp1
56083	Tgm2
56084	Hgs
56227	Espn
56266	Cyp4f1
56281	Mrpl37
56611	Anxa2
56646	Lgals1
56718	Mtor
56725	Cript
56759	Rnase4
56761	Notch3
56763	Srek1
56764	Samd13
56765	Plvap
56766	Leprot
56768	Pclo
56769	Ndufaf3
56777	Adam1a
56778	Ly6c
56780	Acp3
56781	Myl1
56782	Srgn
56785	Ralgapa1
56806	Adam2
56813	Pth1r
56814	Slc24a1
56816	Prkn
56817	Kcnip2
56819	Extl3
56820	Ramp3
56821	Olr414
56822	Cd86
56823	Haao
56824	Ifit1
56825	Cym
56826	Adap2
56827	Cacna1i
57021	Adam3a
57022	Adam4
57025	Adam15
57027	Adam17
57029	Adam18
57033	Adam22
57233	Isl2
57298	Gstm3
57300	Aadac
57301	Ccr1
57302	Cnr2
57305	Uts2r
57341	Parva
57395	Cltrn
57809	Rpl35a
58808	Mpp4
58812	Apln
58813	Nt5e
58814	Tmod2
58815	Glrx3
58817	Sec23a
58819	Txnrd1
58820	Zfp148
58821	Zranb2
58822	Csnk1e
58823	Nckap1
58826	Prg2
58827	Mest
58834	Dlc1
58835	Phgdh
58838	Sh2b3
58839	Nrbf2
58840	Mapk6
58842	Preb
58844	Grb14
58845	Igbp1
58850	Nr0b1
58851	Nr1h2
58852	Nr1h3
58853	Nr4a3
58854	Psmb4
58856	Ddx25
58857	Vapa
58868	Fzd1
58917	Hpx
58918	Casp9
58919	Ccnd1
58920	Gpc1
58921	Foxm1
58922	Sebox
58923	Mefv
58924	Fut2
58927	Rpl36
58934	Pdcd2
58935	Gas6
58936	Plk3
58937	Prl3c1
58940	H2az1
58942	Cacnb4
58945	Dynll1
58946	Robo1
58947	Hgfac
58948	Dlg3
58949	Ptafr
58950	Fkbp1b
58952	Cpq
58953	Sult4a1
58954	Klf6
58958	Nup210
58959	Crhr1
58960	Map2k2
58961	Azin1
58962	Hpgds
58963	Htr3b
58964	Nme6
58965	Ramp1
58966	Ramp2
58967	Sfmbt1
58968	Acan
58970	Degs1
58971	Fxyd1
58974	Gabarap
58975	Klrg1
58976	Slc30a1
58977	Ppp1r1a
58978	Slco1b2
58979	Gng7
58980	Slc13a1
58981	Kcnab3
58982	Ncan
58983	Rabggta
59073	Lxn
59074	Stx8
59075	Grk5
59076	Grk6
59077	Grk4
59085	Asl
59086	Tgfb1
59087	Nxf1
59088	Prl8a4
59101	P3h4
59102	Rpa2
59103	Ptges
59105	Milr1
59106	Ltbp2
59107	Ltbp1
59108	Mb
59109	Ntrk1
59110	Aipl1
59112	Hand1
59113	Kmo
59114	Slc9a3r1
59115	Ninj2
59116	Dbil5
59117	Ago2
59264	Ltb4r
59265	Phlpp1
59266	Hcn4
59267	Syt7
59268	Ip6k2
59293	Rgs19
59294	Pold1
59295	Nucb2
59296	Dnase2b
59299	Trdn
59300	Nat8f1
59301	Ghrl
59302	Bmp15
59303	Tmem33
59304	Gdf9
59305	Tcam1
59312	Shank3
59313	Psgb1
59314	Camk2n2
59315	Nxph3
59316	Nxph4
59317	Epb41l1
59318	Negr1
59319	Ambra1
59320	Adcy10
59322	Cnksr2
59323	Erbb4
59324	Kcnk1
59325	Ereg
59326	Rapgef3
59327	Twist2
59328	Smad5
59329	Sik1
60323	Arhgef1
60324	Synpo
60325	Serpinb2
60326	Kcnv1
60327	F13a1
60328	Mark2
60329	Neurog3
60331	Atxn3
60332	Akap14
60333	Msln
60334	Ensa
60335	Tgm1
60336	Arpp19
60337	Npff
60338	Fxyd5
60341	Camkk1
60347	Cep78
60349	Nr5a2
60350	Cd14
60351	Nr1h4
60352	Mapk12
60353	Acrv1
60355	Nsf
60356	Csad
60357	Prom1
60371	Birc2
60372	Pga5
60373	Nop58
60374	Lmna
60376	Plrg1
60377	Lin7b
60378	Lypd3
60379	Col5a3
60381	Tsn
60382	Arfip1
60383	Rbck1
60384	Copb2
60391	Nrxn1
60393	Sult1d1
60394	Olig1
60395	Trpc3
60396	Cdkl3
60398	Fhit
60399	S1pr5
60414	Rhd
60416	Pfkp
60417	Ecel1
60418	Gde1
60421	Prmt1
60422	Slc18a3
60423	Slc28a2
60427	Kitlg
60430	Mcl1
60431	Vapb
60432	Glp2r
60433	Rfng
60434	Bcl2l2
60442	Lin7c
60443	Epn2
60444	Kcnt1
60445	Tsc1
60446	Crx
60447	Clock
60448	Htr1f
60449	Gnb3
60450	Matk
60451	Olr1654
60460	Hspa2
60462	Batf3
60463	Ccr2
60464	Fgf16
60465	Cttn
60466	Stx7
60562	Stx6
60563	Hr
60564	Syt9
60565	Syt6
60566	Syt8
60567	Syt10
60568	Syt11
60570	Npvf
60571	Mybbp1a
60574	Prap1
60575	Napsa
60576	Treh
60577	Slc15a2
60581	Acaca
60582	Il1rn
60583	Ivl
60584	Lif
60586	Clcn4
60587	Dusp4
60589	Epha8
60590	Grm8
60627	Exoc5
60628	Cxcr4
60629	Unc5a
60630	Unc5b
60660	Ppp2r2b
60661	Max
60662	Fgf5
60663	Insrr
60664	Pik3r3
60665	Cxcl6
60666	Gpd1
60667	Gpr20
60668	Amph
60669	Cmklr1
60670	Fut4
60671	Gulo
63834	Capn10
63835	Ctla4
63836	Actn4
63837	Tagln3
63839	Fhl2
63840	Per2
63843	P2ry4
63845	Tmeff1
63847	Fxyd6
63848	Fxyd7
63849	Mmp8
63850	Prlh
63851	Fgf14
63852	Pter
63864	Hsd17b10
63865	Lgmn
63866	Asic5
63867	Ugt2a1
63868	Hspd1
63878	Stc2
63879	Xiap
63880	Dnajc3
63881	Rapgef1
63882	Asic4
63883	Kcne3
63885	Pde10a
63886	Abcb9
63887	Nmu
63888	A4galt
63889	Ptgdr
63912	Niban1
63938	Hibadh
63994	Arhgap17
63995	Dusp10
63996	Smc1a
63997	Slc29a1
64001	Cyb5a
64012	Rad50
64013	Pdcl1
64014	Dusp12
64015	Khdrbs3
64016	Qtrt1
64017	Enpep
64018	Slc33a1
64019	Pag1
64020	Gpr85
64021	Gpr173
64022	Btc
64023	Masp1
64025	Cd244
64026	Casp7
64027	Bspry
64028	Tsnax
64029	Cabs1
64030	Kit
64031	Pdcd4
64032	Ccn2
64033	Ccnd2
64035	Pygl
64036	Cd55
64037	Slc22a4
64039	Fbxl20
64040	Aldh9a1
64041	Birc5
64042	Nmur2
64043	Gcnt1
64044	Casp8
64045	Glrx
64046	Mre11
64047	Lrat
64053	Dlg2
64055	Guca2b
64057	Hapln2
64060	Vps33b
64076	Slc26a1
64086	Csnk1g1
64088	Snx16
64104	Tnmd
64107	Npffr1
64119	Kcnk12
64120	Kcnk13
64124	Adgrl4
64133	Xylt1
64134	Xylt2
64152	Chp1
64154	Gosr2
64155	Scn7a
64156	Uba52
64157	Ddah1
64158	Tuba1a
64159	Sptan1
64160	Basp1
64161	Pi4ka
64169	Necab1
64171	Card9
64183	Pde4dip
64185	Cap1
64186	Ascl1
64187	Arl1
64188	Mafg
64189	Pafah1b2
64190	Fxyd4
64191	Dhcr7
64192	Qdpr
64193	Pttg1
64194	Insig1
64195	Clec10a
64196	Safb
64198	Pmpcb
64199	Gng11
64200	Hnrnpf
64201	Slc25a11
64202	Calr
64203	Bcat2
64204	Plec
64205	Rplp0
64206	Tdo2
64226	Mlst8
64298	Rpl31
64300	Mthfd1
64301	Smn1
64302	Rpl4
64303	Pfn1
64304	Acads
64305	Sult1b1
64306	Rpl27
64307	Rpl24
64310	Arf1
64312	Aplp2
64313	Oat
64314	Casp2
64315	Cd151
64316	Srpx
64317	Gpx3
64322	Dap
64345	Hif3a
64347	Sncg
64348	Cryba4
64349	Crybb3
64350	Itgad
64351	Ykt6
64352	Gstm5
64353	Pdlim5
64354	Htr6
64355	Lsr
64356	Nrgn
64357	Cd200r1
64358	Kcna6
64360	Mrpl23
64361	Prl7a3
64362	Des
64363	Araf
64364	Pllp
64365	Tcn2
64366	Calu
64367	Ppib
64368	Prl8a7
64369	Plpp1
64370	Metap2
64371	Prdx3
64372	Timm8b
64373	Rhob
64387	Ccdc80
64389	Defb4
64390	Prpsap1
64391	Dapk3
64392	Aldh1l1
64394	Zmat3
64440	Syt4
64441	Hsf2
64442	St3gal2
64443	Gpr88
64444	Isl1
64445	St3gal3
64455	Rasd1
64456	Spon1
64457	Ndrg4
64458	Scrg1
64459	Masp2
64460	Pex14
64461	Decr2
64462	Csnk1d
64463	Surf1
64464	Timm10
64465	Cdc42
64466	Cited1
64467	Entpd2
64468	Hyal2
64469	Slc30a4
64470	Ddb1
64471	Plekhb1
64472	Naa35
64473	Bpnt1
64474	Hdlbp
64475	P4ha1
64476	Mfn2
64507	Fmod
64508	Adcy3
64509	Tpbpa
64510	Rbm10
64511	Fntb
64512	Fzd2
64513	Pawr
64514	Eif2b1
64515	Cdc20
64516	Vps45
64517	Thop1
64519	Entpd1
64520	Mta1
64521	Tspan2
64522	Slc5a2
64523	Tep1
64524	Tkt
64525	Eloc
64526	Ech1
64527	Pdap1
64528	Golga2
64529	Ctsb
64530	Cnbp
64531	Synj2bp
64532	Adcy5
64533	Pnpo
64534	Pim3
64535	Fgfbp1
64536	Esm1
64537	Hpse
64538	Ilkap
64539	Ndufv3
64543	Sec14l3
64544	B3gat2
64545	Icos
64546	Il12b
64547	Bcl2l11
64549	Inhbc
64550	Top1
64551	Septin7
64552	Mpeg1
64553	Akap6
64554	Slc7a2
64555	Spef2
64557	Bard1
64558	Fzd4
64559	Slc22a23
64560	Tpc1808
64561	Phka1
64562	Prkab2
64563	Nphs1
64564	Bbox1
64565	Tmprss11d
64566	Wnt5a
64568	Galp
64569	Lst1
64570	Nat8
64571	Vax1
64572	Vax2
64573	Trpc2
64574	Chrna10
64576	Ptprv
64618	Zic1
64619	Zbtb18
64620	Tore
64621	Akp3
64622	Adnp
64624	Cul5
64625	Bid
64626	Rem2
64627	Hist1h4b
64628	Hes3
64630	Snap23
64631	Ube2g1
64632	Exoc7
64633	Rab5a
64634	Sh3bp4
64635	Snd1
64636	Ntsr2
64637	Hand2
64638	Rpl28
64639	Bad
64640	Rpl30
64646	Hist3h2a
64647	Hist1h2bg
64664	Arl3
64665	Flot1
64666	Taok2
64667	Sgta
64668	Mbl2
64669	Olah
64670	Gabarapl2
64672	Pln
64673	Pip
64677	Srd5a2
64678	Tfrc
64679	Tgm4
64680	Crhr2
64681	Mvp
64701	Rpn2
64702	Trim17
64709	Nucks1
64803	P2ry12
64822	Fabp9
64823	Csnk1g3
64824	Nab1
64825	N5
64826	Foxq1
64827	Crisp3
64828	B4galnt1
64829	Unc13a
64830	Unc13b
64831	Ireb2
64832	Cplx1
64845	Gphn
64846	Slc13a3
64862	Map1lc3b
64865	Pcdh8
64896	Nolc1
65023	Kcnip1
65024	Chrna9
65025	Rims3
65026	Rwdd3
65027	Chd8
65028	Dnaja1
65029	Aoc1
65030	Ephx2
65031	Doc2a
65032	Htr7
65033	Stx12
65034	Pdzd2
65035	Nr1i3
65036	Bche
65037	Mertk
65038	Inppl1
65039	Lcn1
65040	Dlgap1
65041	Clpb
65042	Sfxn3
65043	Rpl14
65044	C1galt1
65045	Ppp1r10
65046	Ap2s1
65047	Slit1
65048	Fat2
65049	Megf6
65050	Barhl2
65051	Serpina5
65052	Pik3c3
65053	Rassf9
65054	Aqp9
65081	Vps33a
65096	Adgrl1
65129	Cldn1
65130	Cldn3
65131	Cldn5
65132	Cldn7
65133	Aqp3
65134	Stx5
65135	Dpys
65136	Rps8
65137	Ruvbl1
65138	Adrm1
65139	Rps12
65140	Olr226
65142	Arl2
65144	Pdzk1
65146	Lilrb2
65151	Rida
65152	Pfkm
65153	Ncs1
65154	Ccn4
65155	Alas1
65156	Dhodh
65157	Amotl2
65158	Rab2a
65160	Clns1a
65161	Litaf
65162	Dio2
65164	Htra1
65165	Tmed2
65166	Sec11a
65168	Scamp2
65169	Scamp3
65170	Scamp4
65171	Scamp5
65172	Limk1
65178	Snap91
65179	Ppp5c
65180	Kcnd2
65182	Oprpn
65183	Aldh3a2
65185	Sult1c3
65186	Krtdap
65187	Gabrq
65189	Stk3
65190	Rsad2
65191	Gabre
65192	Slc27a2
65193	Nkx6-1
65194	Slc29a2
65195	Kcnd3
65196	B4galt6
65197	Slc2a5
65198	Kcnh1
65199	Kcnip3
65200	Slc16a8
65201	Clip1
65202	Slc13a2
65204	Cnn1
65205	Mmp16
65206	Kcnn4
65207	Rhag
65208	Dpysl5
65209	Dync2h1
65210	Cyp2j4
65218	Agap2
65241	Trnau1ap
65248	Prkaa1
65261	Myo1c
65262	Atp5f1a
65270	Abo3
65271	Mgat5
65272	Kcnk10
65274	Nup62
65275	Gpr27
65276	Nmur1
65277	Vti1a
65278	Csnk1g2
65984	Aacs
66012	Gucy1a2
66013	Arhgef9
66014	Impg1
66015	Adamts4
66016	Kcnmb4
66017	Fgf20
66018	Pdgfd
66019	Cdx2
66020	Gapdhs
66021	Cybb
66022	Kcns2
66023	Gfra4
66024	Npy2r
66025	Lpar3
66026	Trpv4
66027	Drp2
66028	Arl6ip5
66029	Ido1
66030	Synpr
66031	Wdr7
78947	Mogs
78951	Hspb3
78956	Scn9a
78957	Shank1
78958	Bcam
78959	Akr1a1
78960	Prx
78961	Golph3
78962	Per3
78963	Apaf1
78964	Npffr2
78965	Csf1
78966	Arhgef11
78967	Mcam
78968	Srebf1
78969	Trib1
78971	Birc3
78972	Zfp354c
78973	Senp2
78974	Six3
78975	Prkaa2
78976	Kiss1r
78979	Tas2r119
78980	Tas2r118
78981	Tas2r107
78982	Tas2r114
78983	Tas2r121
78984	Tas2r13
78985	Tas2r105
79011	Camkv
79032	Mrs2
79049	Secisbp2
79107	Duox2
79110	Mepe
79111	Slc27a5
79112	Pigm
79113	Fgr
79114	Fgfr1
79115	Evl
79116	Apex1
79117	Arf5
79119	Arf2
79120	Arf4
79121	Arf6
79122	Fdxr
79123	Asic1
79124	Anxa4
79125	Anxa6
79126	Cfi
79127	Dck
79128	Dab2
79129	Cyba
79130	Dnajc5
79131	Fabp3
79146	Begain
79208	Epha5
79209	Frk
79210	Fstl1
79211	Gabrg3
79212	Slc6a1
79213	Slc6a11
79214	Galnt1
79215	Mtpn
79216	Gdf10
79217	Gja3
79218	Gng5
79219	Grid1
79220	Grid2
79222	Gucy2d
79223	Gk
79224	Serpind1
79225	Hes5
79227	Thoc6
79237	Hhex
79238	Hmgcl
79239	Hmox2
79240	Nr4a1
79241	Hoxa5
79242	Hpgd
79243	Hsd17b2
79244	Hsd17b4
79245	Hsf1
79246	Htr3a
79247	Htr5b
79248	Abca2
79249	Abi1
79250	Aco2
79251	Aspa
79252	Adamts1
79253	Avil
79254	Akap4
79255	Atf4
79256	Hnrnpd
79257	Axin1
79423	Stmn4
79425	Clcnka
79426	Zfp36
79428	Luzp1
79429	Pdgfc
79430	Clcnkb
79431	Bhlhe40
79433	Myh10
79434	Rab11b
79435	Ube2d2b
79438	Igfals
79449	Rpl21
79451	Fabp4
79462	Txn2
79463	Timm22
79557	Chrna1
79558	Acvr1
79559	Alcam
79563	Grpel1
80278	Cdk5rap3
80338	Zbtb10
80722	Sost
80754	Rabep2
80773	Cyb5b
80840	Gpr12
80841	Fabp7
80843	Sec61a1
80846	Hnrnpl
80848	Cubn
80849	Inpp4a
80850	Gng2
80878	Slc16a3
80881	Serp1
80897	Erap1
80899	Slco1a3
80900	Slco1a5
80977	Syt13
81002	Trim23
81005	Nptxr
81008	Itga7
81022	Stxbp5
81024	Ica1
81503	Cxcl1
81504	Grb2
81505	Emp3
81506	Bst1
81507	Bmpr1a
81508	Bhmt
81509	Bdkrb1
81510	Mia
81511	Lat
81512	Cnmd
81513	Lig1
81514	Lrrn3
81515	Lyn
81516	Smad7
81517	Mdk
81518	Mef2d
81519	Mgat1
81520	Marcksl1
81521	Msn
81522	Mtr
81523	Myoc
81524	Nfix
81525	Nfkbib
81526	Ccn3
81527	Nrp2
81528	Ogg1
81529	Pde1a
81530	Pdk2
81531	Pfn2
81536	Sgpp1
81574	Scn1a
81613	Ceacam1
81632	Abat
81633	Acta2
81634	Actn1
81635	Adar
81636	Adcy2
81637	Ap2a2
81638	Agtr1b
81639	Alox15
81640	Amd1
81641	Anpep
81642	Abcc6
81643	Atic
81644	Opn1sw
81645	Chrm2
81646	Creb1
81647	Atf2
81648	Crh
81649	Mapk14
81650	Csnk2b
81651	Cspg4
81652	Ctbs
81653	Dbn1
81654	Dlat
81655	Dync1li2
81656	Dpyd
81657	Gabbr1
81658	Gabrp
81659	Gak
81660	Gatm
81661	Gmfb
81662	Gna11
81663	Gna12
81664	Gnai2
81666	Gnaq
81667	Gnb2
81668	Gnrhr
81670	Gpt
81672	Grm7
81673	Gtf2b
81674	Gtf2f2
81675	Gyg1
81676	Hnmt
81677	Itpka
81678	Itpr2
81679	Jup
81680	Lifr
81681	Lss
81682	Lum
81683	Mif
81684	Mipep
81685	Mlh1
81686	Mmp2
81687	Mmp9
81707	Mmp14
81708	Aldh6a1
81709	Msh2
81710	Msx1
81712	Retnla
81715	Camlg
81716	Ggcx
81717	Ctbp2
81718	Cdo1
81721	Chrna6
81722	Ager
81725	Musk
81726	Mvd
81727	Mvk
81728	Ndufv2
81729	Rpl10a
81730	Fez1
81732	Actr3
81733	Nell1
81734	Nell2
81735	Neo1
81736	Nfkb1
81737	Ntf3
81738	Nup98
81739	P2rx3
81740	Pcm1
81741	Cdk16
81742	Pde1c
81743	Pde2a
81744	Pde7a
81745	Pdpk1
81746	Pggt1b
81747	Pi4kb
81748	Pls3
81749	Prkch
81750	Pros1
81751	Psen2
81752	Ptger2
81753	Pth2r
81754	Rab1a
81755	Rab3b
81756	Rab13
81757	Rala
81758	Rbl2
81759	Renbp
81760	Grk1
81761	Rnpep
81762	Rock1
81763	Rpl5
81764	Rpl10
81765	Rpl13
81766	Rpl18
81767	Rpl19
81768	Rpl22
81769	Rpl36al
81770	Rpl37l1
81771	Rps6ka1
81772	Rps9
81773	Rps10
81774	Rps11
81775	Rps21
81776	Rps24
81778	S100a10
81779	Sctr
81780	Ccl5
81781	Snrpn
81782	Soat1
81783	Ssb
81784	Ssr3
81785	Ssrp1
81800	St13
81801	Stc1
81802	Stx3
81803	Stx4
81804	Stxbp2
81805	Suox
81806	Serpina7
81807	Elob
81808	Nr2f1
81809	Tgfb2
81810	Tgfbr2
81811	Thpol1
81812	Thra
81813	Klf10
81814	Tmsb4x
81815	Tpp2
81816	Ube2b
81817	Usf2
81818	Vim
81819	Pax8
81820	Doc2b
81821	Dgkz
81822	Actb
81823	Cib1
81824	Arpc1a
81825	Cirbp
81826	Slc20a1
81827	Psmc5
81828	Zp2
81829	Mdh2
81830	Rab11a
81859	Sharpin
81869	Gstm7
81916	Pdzk1ip1
81917	Hip1r
81918	Pard3
81919	Fut1
81920	Ube2d3
81921	Sh3gl3
81922	Sh3gl1
81924	Cyp8b1
81925	Cds1
83422	Pias2
83425	Akap12
83427	Rack1
83462	Dynlt1
83465	Celsr2
83466	Celsr3
83467	Slit3
83469	Lrp4
83470	Bmp1
83471	Prep
83472	Ugdh
83474	Tfam
83476	Ccn1
83477	Bcl10
83497	Ocln
83498	Hnrnpab
83499	Psmd4
83500	Slc22a8
83501	Cdh2
83502	Cdh1
83503	Polr2f
83504	Kl
83505	St3gal5
83506	Camkk2
83507	Parg
83508	Timeless
83509	Slc7a7
83510	Lypla2
83511	Slc6a2
83512	Fads2
83513	Mmp24
83514	Tsc22d3
83515	Ptbp3
83516	Ppargc1a
83517	Fcna
83518	Aplnr
83519	Pex3
83521	Rrad
83522	Acox3
83523	Impa1
83525	Ogfr
83526	Atrn
83527	Dbnl
83529	Vdac1
83531	Vdac2
83532	Vdac3
83533	Aifm1
83534	Tpp1
83535	Kcnj11
83536	Mkln1
83537	Smpd2
83567	Mchr1
83568	Naaladl1
83569	Abcb11
83571	Cdkn1b
83572	Pafah1b1
83574	Rxrg
83575	Cpz
83576	Sort1
83577	Itgae
83578	Pdxk
83579	Gnb5
83580	Thbd
83581	Polr1a
83582	Polr1b
83583	Rabac1
83584	Casp6
83585	Gda
83586	Usf1
83588	Kcns3
83589	Apba1
83610	Apba2
83611	Apba3
83612	Slc32a1
83613	Nefl
83614	Pias3
83615	Atp6ap1
83616	Trim3
83617	Hipk3
83618	Rest
83619	Nfe2l2
83620	Cit
83623	Spag4
83624	Ppig
83626	Ugcg
83627	Galnt5
83628	Cd82
83629	Slc12a2
83630	Pax4
83631	Dedd
83632	Deaf1
83633	Gabbr2
83635	Gmeb2
83681	Cish
83683	Gpr6
83684	Tpbg
83685	Capn6
83686	Cngb1
83687	Defb1
83688	Taldo1
83689	Cd164
83708	Mybph
83709	Git1
83711	Inhbe
83712	Rbbp7
83717	Omd
83718	Clic4
83720	Fat1
83721	Dvl1
83722	Plk2
83724	Ncoa2
83725	Wfs1
83726	Ctcf
83727	Fbn1
83730	Vamp8
83731	Kcnma1
83764	Flot2
83765	Rtn4
83781	Lgals3
83782	Nme2
83783	Sult1a1
83784	Agxt2
83785	Vegfa
83788	Septin9
83789	Rps2
83790	Cyp2c23
83791	Fdps
83792	Scd2
83799	Dpp7
83800	Clta
83801	Ptms
83803	Prkab1
83805	Src
83806	Psmd1
83807	Ybx3
83808	Ugt2b35
83809	Nsfl1c
83810	Trpv1
83817	Ache
83819	Slc26a5
83820	Sycp2
83823	Gipc1
83824	Cxxc4
83825	Dclk1
83826	Nr5a1
83828	Gtf2a2
83830	Gtf2a1
83833	Smarcd2
83834	Nrn1
83835	Chic2
83836	Nde1
83837	Bambi
83838	Ltbp3
83839	Calb1
83840	Rps6kb1
83841	Sdcbp
83842	Crot
83928	Fetub
84005	Eif2b2
84006	Prkci
84007	C3ar1
84008	Cntnap1
84009	Kalrn
84010	Dll1
84011	Atp9a
84012	Slc1a6
84013	Hsd17b12
84014	Ralbp1
84015	Ttn
84016	Grip1
84017	Hmga2
84018	Synj2
84019	Nae1
84020	Kcnq1
84021	Irs3
84022	Ghsr
84023	Ptger4
84024	Pon1
84026	Dnaja2
84027	Gsk3b
84028	Pnliprp1
84029	Hao2
84030	Chn1
84031	Chn2
84032	Col3a1
84046	Sox11
84050	Enpp2
84114	Agps
84347	Cacng2
84348	Ackr3
84349	Cd40lg
84350	Dnmt1
84351	Ikbkb
84352	Col1a2
84353	Ctnnb1
84354	Ssbp3
84355	Atox1
84356	Abcd2
84357	Sh3kbp1
84358	Efna2
84359	Dffb
84360	Clcn3
84377	Prl7d1
84379	Rab6a
84380	Dhh
84382	Tcf4
84383	Timm8a1
84384	Timm10b
84385	Nr1i2
84386	Slpi
84387	Pglyrp1
84388	Il18bp
84389	Ccnh
84390	Hcn1
84391	Kif2a
84392	Kif3a
84393	Kif4a
84394	Dcx
84395	Slc34a2
84396	Atp1b4
84397	Tnfaip6
84398	Cd93
84399	Ihh
84400	Prelp
84401	Puf60
84402	Sfrp1
84403	Gjb6
84404	Gemin2
84405	Il12a
84406	Hs3st1
84407	Cdh11
84408	Cdh8
84409	Robo2
84410	Klf5
84411	Cilk1
84416	Smpx
84420	Adcy7
84422	Gfra3
84423	Nrtn
84424	Tle3
84426	Wnt4
84427	Grb7
84428	Dctn4
84429	Kcnk9
84430	Pomt1
84431	Asah1
84468	Chst3
84469	Maged1
84470	Gnpat
84471	Snx1
84472	Ilf3
84473	Ddx20
84474	Ddx1
84475	Cxcr3
84476	Strbp
84477	Gab2
84478	Ufd1
84479	Synrg
84480	Bnip3
84481	Arid4b
84482	Foxo1
84484	Slc4a4
84485	Ccs
84486	Sf3b1
84487	Slc17a6
84488	Fgf13
84489	Fgfr3
84490	Fen1
84491	Qsox1
84492	Tec
